"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.seller_fee_basis_points","metaResult.description","metaResult.image","metaResult.edition","metaResult.external_url","metaResult.collection.name","metaResult.collection.family","metaResult.attributes","metaResult.properties.creators","metaResult.properties.files"
"[""FRhYwF4tW8JnrhroRyrxYysDo5W68dmcMLwB8ysaLDqg"",""ApsAiumyjRxx7kGcjeePNsTKPrQMDYgH1DpX9rve5TFJ"",""FpfokwSEDPtfvTvnHAugBNzjAvE3krwRDeuq6TJebS2B"",""77vNK92xSgBDXLfKhiV5qQHMyYnyaWYoXEWKgAW54z9U"",""2FsVPtmvDZQFgciDK7gJKR9AuHhj8RHreDEGqqQVzM2S""]","The Neighborhood #2066","[0,20,20,25,35]","NBHD","https://arweave.net/IQCUyrLru76s2TwzZGiRooEqzpCFDKAWvzDXCBaVZAY","[1,0,0,0,0]",true,"Bmd3Pmo65sddaWtGJLwbX4kP8Qfp7z7W3CkVJ2YufbZ5",true,"H8PWzuDf6Ba1hxPoa8QP1CE5xaKmdxzJzVK5mtKBwAuo","https://explorer.solana.com/address/Bmd3Pmo65sddaWtGJLwbX4kP8Qfp7z7W3CkVJ2YufbZ5","The Neighborhood #2066","NBHD",500,"5,555 generative NFTs representing a home of the residents of Eldoris ocean","https://www.arweave.net/MLQyCaUbR1DDcgQ23VD93IFd-BkIfIzPy_icyxQF__U?ext=png",,"https://neighborhood.zone/","The Neighborhood | Phase 3","The Neighborhood","[{""trait_type"":""id"",""value"":""2066""},{""trait_type"":""sky"",""value"":""sunrise""},{""trait_type"":""views"",""value"":""green""},{""trait_type"":""surface"",""value"":""blue""},{""trait_type"":""entryway"",""value"":""street""},{""trait_type"":""foundation_color"",""value"":""green""},{""trait_type"":""front"",""value"":""georgian""},{""trait_type"":""top"",""value"":""brutalist""},{""trait_type"":""side"",""value"":""porch""}]","[{""address"":""ApsAiumyjRxx7kGcjeePNsTKPrQMDYgH1DpX9rve5TFJ"",""share"":20},{""address"":""FpfokwSEDPtfvTvnHAugBNzjAvE3krwRDeuq6TJebS2B"",""share"":20},{""address"":""77vNK92xSgBDXLfKhiV5qQHMyYnyaWYoXEWKgAW54z9U"",""share"":25},{""address"":""2FsVPtmvDZQFgciDK7gJKR9AuHhj8RHreDEGqqQVzM2S"",""share"":35}]","[{""uri"":""https://www.arweave.net/MLQyCaUbR1DDcgQ23VD93IFd-BkIfIzPy_icyxQF__U?ext=png"",""type"":""image/png""}]"
"[""54kjWfJBYz37pjP4ZpZNUj4oTfzenXVviqhTPx94477D"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #325","[0,50,50]","SSUNS","https://arweave.net/DNYF5SdHVVMr6MAe0MW10o_nwQe8uC_DD73wnv68yXc","[1,1,1]",true,"6fY2jt4Y3QpyLPUsKX8ZUWyokWUF31JoyuA9Knjh7Wfc",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/6fY2jt4Y3QpyLPUsKX8ZUWyokWUF31JoyuA9Knjh7Wfc","Solsunsets #325","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/0hb8Lo5iKFY1L7OzY3gy1rER7pXyJpY33tC_B85nq6U?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""sahara""},{""trait_type"":""sun"",""value"":""west coast""},{""trait_type"":""clouds"",""value"":""stratus white""},{""trait_type"":""horizon"",""value"":""arizona""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""big-moon""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""Wanderer Above The Sea""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/0hb8Lo5iKFY1L7OzY3gy1rER7pXyJpY33tC_B85nq6U?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/XWq3gQUCfjyyu_Br-ceoEiIuRdx_Ipr4sjwCVPgC7Rs?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1301","[0,50,50]","SSUNS","https://arweave.net/HbXYIMLul81FdMSLoc2SCfUgF5m6LedvVrs78O2WCMY","[1,1,1]",true,"7sAbmWG2nvTCnKQ62b519AeKxNodsWUuvppwJZLcRmMZ",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/7sAbmWG2nvTCnKQ62b519AeKxNodsWUuvppwJZLcRmMZ","Solsunsets #1301","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/NWTpUfPtgdvK4fSvnlN5L5Fo-JpFRvsrejDs-DLZ4tY?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""cyan""},{""trait_type"":""sun"",""value"":""micro bright""},{""trait_type"":""clouds"",""value"":""cirrocumulus""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""stars""},{""trait_type"":""foreground"",""value"":""coastal""},{""trait_type"":""near object"",""value"":""owl""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/NWTpUfPtgdvK4fSvnlN5L5Fo-JpFRvsrejDs-DLZ4tY?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/PvND3snMdPeGSdhq2GxwGjVDzpK-IviRJzOVr9aJRDc?ext=png"",""type"":""image/png""}]"
"[""ZBcDSnc4jHiCm3nDBkpm9WxFSJ1KcPt8AaDGBKbkHd2"",""71oMVEDhy3HJjj3tKKp9XzHqQ5NrbzLQySWkmaLC6uDN""]","Metaversol Pass #2812","[0,100]","MetaPass","https://arweave.net/m4FHcn3_nZoMM6QGVsKN7cHkYlLovC7LAtWrH1qnpI8","[1,0]",true,"AwxsFUhdDc2ZbLTWbcffhap5Y5LeAuZwiCRcokew1D7m",true,"71oMVEDhy3HJjj3tKKp9XzHqQ5NrbzLQySWkmaLC6uDN","https://explorer.solana.com/address/AwxsFUhdDc2ZbLTWbcffhap5Y5LeAuZwiCRcokew1D7m","Metaversol Pass #2812","MetaPass",500,"A virtual, infinitely expanding universe.  An augmented reality with deep ties to the real world.  All of it comprised entirely by the ingenuity and creativity of Solana Developers.  In a word: you.","https://www.arweave.net/tqaVCDcndzDmI0kodQvAa29vL1D4sFdP0V7ZwzVVR38?ext=png",,"https://metaversol.com/","Metaversol Pass","Science Fiction Future","[{""trait_type"":""Background"",""value"":""Metaverse Too""},{""trait_type"":""Pass Type"",""value"":""Silver""},{""trait_type"":""Pass ID"",""value"":""2812""},{""trait_type"":""Permitted Count"",""value"":""0250""}]","[{""address"":""71oMVEDhy3HJjj3tKKp9XzHqQ5NrbzLQySWkmaLC6uDN"",""share"":100}]","[{""uri"":""https://www.arweave.net/tqaVCDcndzDmI0kodQvAa29vL1D4sFdP0V7ZwzVVR38?ext=png"",""type"":""image/png"",""cdn"":false}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #2199","[0,50,50]","SSUNS","https://arweave.net/uePnUtWQdifgnGNK2d0LmlVO9PTanvjOqvWvA7LKg28","[1,1,1]",true,"DVQpK3132NH81GkncBoC859AxauAsx3hUDUacvjwcJy9",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/DVQpK3132NH81GkncBoC859AxauAsx3hUDUacvjwcJy9","Solsunsets #2199","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/4x8ugJE-BfB15cJxEJhX12nbuj4ePe_XSk_5PIzzemY?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""cyan""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""cirrocumulus""},{""trait_type"":""horizon"",""value"":""jungle hills""},{""trait_type"":""midground"",""value"":""big river""},{""trait_type"":""far object"",""value"":""rainbow""},{""trait_type"":""foreground"",""value"":""palm springs""},{""trait_type"":""near object"",""value"":""pair of pines""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/4x8ugJE-BfB15cJxEJhX12nbuj4ePe_XSk_5PIzzemY?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/Vb1EcRwzXq_pOl49h_S5-ClTm-Fm2KuOrEamm9awuM0?ext=png"",""type"":""image/png""}]"
"[""A6gmLsEN3AJReickDe4DZeJsMjXqXSy851sa25htMJpA"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #20","[0,50,50]","SSUNS","https://arweave.net/bZb0aU7HiP0Rhs5bq8s9nZQT4-TIU8BQA6_yXQylKu0","[1,1,1]",true,"6Gqe4j3idaJTwiXCAdZiBWzw5MBjcRKBTar3joP6mhwv",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/6Gqe4j3idaJTwiXCAdZiBWzw5MBjcRKBTar3joP6mhwv","Solsunsets #20","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/nLb7pNdNt2xd7YcmXhDOza4XPGQkBEkEA5Hnymj_-co?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""big sahara""},{""trait_type"":""clouds"",""value"":""early birds""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""mud""},{""trait_type"":""far object"",""value"":""stars""},{""trait_type"":""foreground"",""value"":""high road""},{""trait_type"":""near object"",""value"":""Wanderer Above The Sea""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/nLb7pNdNt2xd7YcmXhDOza4XPGQkBEkEA5Hnymj_-co?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/42PuDRDd0hP9mdvcnsMnTQGSjN3OKcXGmM9To3PjfZo?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1300","[0,50,50]","SSUNS","https://arweave.net/8inCnRnps8JcpE1tTQ6d91N8TuoluYc7qVOWRfMfLxw","[1,1,1]",true,"EfcoZxLBh1ZpwgDgbHZmTQjYKJ2WbMnNDfuY9o4PauxU",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/EfcoZxLBh1ZpwgDgbHZmTQjYKJ2WbMnNDfuY9o4PauxU","Solsunsets #1300","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/alex-9Ly_mdtRp2_pTIin08g_M75arGuajTeFTRjzkI?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""micro bright""},{""trait_type"":""clouds"",""value"":""none""},{""trait_type"":""horizon"",""value"":""none""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""moon""},{""trait_type"":""foreground"",""value"":""cactus valley""},{""trait_type"":""near object"",""value"":""david columns""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/alex-9Ly_mdtRp2_pTIin08g_M75arGuajTeFTRjzkI?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/MIlmUl8PQyloMQvISETcONITW8ngE1mUfUgsobcXgh8?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #907","[0,50,50]","SSUNS","https://arweave.net/m7cKBEufZ5QYGPnF8iLxhH74BiABt7UcT_BkFE9B4Tk","[1,1,1]",true,"PPwtDnHsgsT8p7bvqfyaGPXh7QCjE95mGvrcizLYCYu",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/PPwtDnHsgsT8p7bvqfyaGPXh7QCjE95mGvrcizLYCYu","Solsunsets #907","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/cR3nA8FqMrHC-f04ICKwWT9gqFF3ZH8ZNjJlZtxsY7U?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""chernobyl""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""early birds""},{""trait_type"":""horizon"",""value"":""skyline""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""birds""},{""trait_type"":""foreground"",""value"":""palm springs""},{""trait_type"":""near object"",""value"":""Wanderer Above The Sea""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/cR3nA8FqMrHC-f04ICKwWT9gqFF3ZH8ZNjJlZtxsY7U?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/s2WNOAjULs7X3lVgUKn0aub98EJQ9Ygj7M9xr5PX5r4?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #4426","[0,50,50]","SSUNS","https://arweave.net/L4eNPAypKhiMh_NYyhlsKQ0uKZaMpNrxCRmo1DsUW2o","[1,1,1]",true,"6e1dnqWNqfUBmx7f4bMjXNAX7VgorsJXsrPfnXKUWbDm",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/6e1dnqWNqfUBmx7f4bMjXNAX7VgorsJXsrPfnXKUWbDm","Solsunsets #4426","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/U8luNMC-YAMxs3EJn-uJWRG0m5NNEncCMMj4fGZI3-c?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""chernobyl""},{""trait_type"":""sun"",""value"":""micro bright""},{""trait_type"":""clouds"",""value"":""early birds""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""lake forest""},{""trait_type"":""far object"",""value"":""moon""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""none""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/U8luNMC-YAMxs3EJn-uJWRG0m5NNEncCMMj4fGZI3-c?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/f409yCsUVRDemPd5FlyYE9PC9kkBQa89GDJ5vP43fXg?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #2827","[0,50,50]","SSUNS","https://arweave.net/F2LGIi5HYlNVZ8t0dHCmgzO_lfJK5Gp5i8bGOd2VTZ0","[1,1,1]",true,"GEEjtPbk35DVTgMfQnNj5cck7aHQkizuqaYmPtzMWxHT",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/GEEjtPbk35DVTgMfQnNj5cck7aHQkizuqaYmPtzMWxHT","Solsunsets #2827","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/3yeAM-uwHBawKO9D7PNmvVcikpylsFoED7yI_HYqfao?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""blue""},{""trait_type"":""sun"",""value"":""normal warm""},{""trait_type"":""clouds"",""value"":""balloons""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""beach""},{""trait_type"":""far object"",""value"":""birds""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""woofwoof""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/3yeAM-uwHBawKO9D7PNmvVcikpylsFoED7yI_HYqfao?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/7GhMcPZUavOEDIiUErwrLJY6s0ZrtMOz24eYoEi_gvU?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #4056","[0,50,50]","SSUNS","https://arweave.net/4QROBDEfh-qASOcRZSpj5Z87Jl1v67lNnQ4_CzThE1U","[1,1,1]",true,"7XHt348F1JNRfWboh17UkHZjXeARU5NAm1EDnBw7BR97",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/7XHt348F1JNRfWboh17UkHZjXeARU5NAm1EDnBw7BR97","Solsunsets #4056","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/6aqhxkXTzc3s2xP6YknWeX9dZ9qtRluusOj3IcgHSWc?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""green""},{""trait_type"":""sun"",""value"":""normal warm""},{""trait_type"":""clouds"",""value"":""altostratus""},{""trait_type"":""horizon"",""value"":""radioactive valley""},{""trait_type"":""midground"",""value"":""solana grid""},{""trait_type"":""far object"",""value"":""rainbow""},{""trait_type"":""foreground"",""value"":""dirt road""},{""trait_type"":""near object"",""value"":""Wanderer Above The Sea""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/6aqhxkXTzc3s2xP6YknWeX9dZ9qtRluusOj3IcgHSWc?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/PrB9K1ggbnFum04kxW8dKznGoGo-jBpWvJatoCCgtOA?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1561","[0,50,50]","SSUNS","https://arweave.net/FrN7AbtncJdlHWv8gyajqGttP7y3wM8xwUUlB6K81Ms","[1,1,1]",true,"5LPWfnUuJmDJ2rDtiUPCugeLJvudwEhHRGUfZ1RAR8nv",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/5LPWfnUuJmDJ2rDtiUPCugeLJvudwEhHRGUfZ1RAR8nv","Solsunsets #1561","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/3r_6qu5J5RQBSs97xrP1Mw0F8VmiZEpfQ_2ivXoRRTM?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""west coast""},{""trait_type"":""clouds"",""value"":""early birds""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""beach""},{""trait_type"":""far object"",""value"":""rainbow""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""columns""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/3r_6qu5J5RQBSs97xrP1Mw0F8VmiZEpfQ_2ivXoRRTM?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/l7MGXKJuV0UcpX7EgETNslgKT1CJhSYwQq_81srRQgk?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #873","[0,50,50]","SSUNS","https://arweave.net/5GY7vbxFhoOsT0G95a7DzQFQY4XVtNGhOv_tI8Ontvk","[1,1,1]",true,"4cbvs24WnQ3CdnbRWC1zYwR5qANLijuaJkb2uYsd1ZZQ",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/4cbvs24WnQ3CdnbRWC1zYwR5qANLijuaJkb2uYsd1ZZQ","Solsunsets #873","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/f7LOpt4XyOZSUm5cgJ99T61rjhHgB-kzZgODFjw3BOY?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""normal warm""},{""trait_type"":""clouds"",""value"":""none""},{""trait_type"":""horizon"",""value"":""coastal""},{""trait_type"":""midground"",""value"":""river""},{""trait_type"":""far object"",""value"":""moon""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""frens""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/f7LOpt4XyOZSUm5cgJ99T61rjhHgB-kzZgODFjw3BOY?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/qdGCSSugTRRcxZ_T9NRA2bFUw3dbynNU2rCbLGbRiU4?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #792","[0,50,50]","SSUNS","https://arweave.net/8vohIdxNbMxDp1KWHi_Yb9nftvwwQLb29KFphb2XXtQ","[1,1,1]",true,"AmDkG7pQaiL9ohF4BwnjUbBe3ZzKsa3KxV8CVewwoihh",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/AmDkG7pQaiL9ohF4BwnjUbBe3ZzKsa3KxV8CVewwoihh","Solsunsets #792","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/2Lzftb0zTPAXViREhDurrgxDy6FLzVAcwvI7nF9_Kc4?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""solana""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""red cirrus""},{""trait_type"":""horizon"",""value"":""none""},{""trait_type"":""midground"",""value"":""beach""},{""trait_type"":""far object"",""value"":""birds""},{""trait_type"":""foreground"",""value"":""crag top""},{""trait_type"":""near object"",""value"":""columns""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/2Lzftb0zTPAXViREhDurrgxDy6FLzVAcwvI7nF9_Kc4?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/ookyL-SiuDIQw-cJaFFDTclZQZogCxU7ZW_SxdTKKog?ext=png"",""type"":""image/png""}]"
