"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.attributes","metaResult.collection.family","metaResult.collection.name","metaResult.description","metaResult.image","metaResult.name","metaResult.external_url","metaResult.properties.category","metaResult.properties.creators","metaResult.properties.files","metaResult.seller_fee_basis_points","metaResult.symbol"
"[""5ix9LBQBLQdRZ2wQkxGA2dN4brrkNs4dZ5P72TZB9eip"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU"",""3nvBhKcMqpg26nhtw76ZioZ21PbhtKQZwu3YsGUoHkki"",""C3JYUBkTKqyHnybzeBFzYwrsnwdj6ZRGfw97Wc3wjzNg""]","EPOCH #96","[0,10,50,20,20]","EPOCH","https://bafybeie24swo763gg7usm2pmreshf57lfvyxaaxhfelj4r7jx6s7giwcvy.ipfs.dweb.link/96.json","[1,0,0,0,0]",true,"HBowsdEhJHTnbtiNzi2R49rZPJ49z2Vhe97ojuYM1hrJ",true,"CEMnY2UPQJUZ9MahFcbogQFUfFzoHVFgSZpJmZW5WpH6","https://explorer.solana.com/address/HBowsdEhJHTnbtiNzi2R49rZPJ49z2Vhe97ojuYM1hrJ","[{""trait_type"":""seed"",""value"":1638198812961},{""trait_type"":""cluster_type"",""value"":2},{""trait_type"":""neighborhood_assignment"",""value"":3},{""trait_type"":""scheduled_rotation"",""value"":1},{""trait_type"":""turbine_depth_minimum"",""value"":2},{""trait_type"":""turbine_depth_maximum"",""value"":4},{""trait_type"":""node_styles"",""value"":7},{""trait_type"":""colors"",""value"":""palette329""}]","Playground on Solana","Epochs Collection","Epochs, generative art created by the renowned artist Eko33, are inspired by the concept of time and the Solana validator schedule.","https://bafybeib3hesfeoioahoczmqfmecu4uf5uyxofzpmvb4mfjz2douquuncpq.ipfs.dweb.link/96.png","Epoch #442",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU"",""share"":50},{""address"":""3nvBhKcMqpg26nhtw76ZioZ21PbhtKQZwu3YsGUoHkki"",""share"":20},{""address"":""C3JYUBkTKqyHnybzeBFzYwrsnwdj6ZRGfw97Wc3wjzNg"",""share"":20}]","[{""uri"":""image.png"",""type"":""image/png""},{""uri"":""https://bafybeib3hesfeoioahoczmqfmecu4uf5uyxofzpmvb4mfjz2douquuncpq.ipfs.dweb.link/96.png"",""type"":""image/png""}]",500,"EPOCH"
"[""ERVwv9Tznjqrek8tr7jxoxswGEjJvGHu6rrgTtTwj3et"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""4V6hWWPD6i976spayA54MNu34JW5mUUpigURnG8v9sPG"",""DWhVZve89wvufiuECXQoULZ9tFBpeXmqtBSMuaV3snxh"",""34XVCnnTB82ANSrtNpVARTyxoJLM1f6UpA9N45dTLHse""]","Lunaroid #1138","[0,10,28,55,7]","LNRDNFT","https://bafybeigqqtxsvjndjmfnnrd3v2vt3ooax4vqjxxm4wxogkbfadcvqvx4ci.ipfs.dweb.link/1138.json","[1,0,0,0,0]",true,"J2WJGAQJHNaoz4bWfXGv9q4fQ6dysd3MQ2xjgDBZTuc8",true,"6M1WKHaGAd3MEsJ7VtH1kthgPusCqrpg4m3Vx4cFiphX","https://explorer.solana.com/address/J2WJGAQJHNaoz4bWfXGv9q4fQ6dysd3MQ2xjgDBZTuc8","[{""trait_type"":""Background"",""value"":""Red Cloud""},{""trait_type"":""Body"",""value"":""body""},{""trait_type"":""Weapon"",""value"":""None""},{""trait_type"":""Clothing"",""value"":""Gold Black Waves""},{""trait_type"":""Side Face"",""value"":""Blue Love""},{""trait_type"":""Front Mask"",""value"":""Red Traditional Mask""},{""trait_type"":""Side Vent"",""value"":""Red Spirale""},{""trait_type"":""Hair"",""value"":""Golden Rusty Sun""},{""trait_type"":""Patch"",""value"":""None""}]",,,"Lunaroid is the first high art-intensive NFT hitting the Solana blockchain, powered by a limited collection of unconventional art.","https://bafybeid63kqjnggchqygg2qatzuwcieluabmgkoqrc22hrezbl7qepsfny.ipfs.dweb.link/1138.png","Lunaroid #1138","https://lunaroid.io","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""4V6hWWPD6i976spayA54MNu34JW5mUUpigURnG8v9sPG"",""share"":28},{""address"":""DWhVZve89wvufiuECXQoULZ9tFBpeXmqtBSMuaV3snxh"",""share"":55},{""address"":""34XVCnnTB82ANSrtNpVARTyxoJLM1f6UpA9N45dTLHse"",""share"":7}]","[{""uri"":""https://bafybeid63kqjnggchqygg2qatzuwcieluabmgkoqrc22hrezbl7qepsfny.ipfs.dweb.link/1138.png"",""type"":""image/png""}]",700,"LNRDNFT"
"[""2kLQM2N4MZmEX1VXso7AkNUMSWwrhi74M1dWiXsKMmCJ""]","Whales Nation #6150","[100]","","https://arweave.net/T7tSPfnWArKUNdrOlX6vaR0kXErA7wAgmFpRmzWxqFg","[1]",false,"F3YsGVQKxb9BjFCKnXr6zmaABcagxmhGocASNwFXF9WK",false,"2kLQM2N4MZmEX1VXso7AkNUMSWwrhi74M1dWiXsKMmCJ","https://explorer.solana.com/address/F3YsGVQKxb9BjFCKnXr6zmaABcagxmhGocASNwFXF9WK","[{""trait_type"":""background"",""value"":""Blue""},{""trait_type"":""back"",""value"":""None""},{""trait_type"":""skin"",""value"":""Light Blue""},{""trait_type"":""clothing"",""value"":""Whales World T-shirt""},{""trait_type"":""tongue"",""value"":""None""},{""trait_type"":""baleen"",""value"":""White""},{""trait_type"":""accessory"",""value"":""None""},{""trait_type"":""head"",""value"":""Horn""},{""trait_type"":""mouth"",""value"":""None""}]","Whales Nation","Whales Nation","Whales Nation is a collection of 7777 thoughtfully designed 3D Whales living in the Solana Sea.","https://arweave.net/HkF1rLT14cvkJzERFqTRLSThXgf_iYOtLtzio2Ap_RU","Whales Nation #6150","https://whalesnation.com/","image","[{""address"":""32fop7vyBe4AS3yf9DtCi98ZfeRQYAEXGp45VEF6Jw8J"",""share"":75},{""address"":""J5BKFa7NstsjWsZiyeY2F3u1Fgh19jgK1HYARhh6c2P7"",""share"":25}]","[{""uri"":""https://arweave.net/HkF1rLT14cvkJzERFqTRLSThXgf_iYOtLtzio2Ap_RU"",""type"":""image/png""}]",700,""
"[""BNaDSC3g8fgf8BebB8ovKefScNKjHotZsTeVJ33LL53h"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu""]","Guild Hero #5371","[0,10,90,0]","GLDHERO","https://bafybeibfdn4y4zigpkse4zk6xhbq7tu5s45qavphca2yash5lhx4r46wqe.ipfs.dweb.link/3488.json","[1,0,0,0]",true,"4mvfrSezzyezL25PkosZUn1A6G2b79ypv4GvmJPdSsyd",true,"3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu","https://explorer.solana.com/address/4mvfrSezzyezL25PkosZUn1A6G2b79ypv4GvmJPdSsyd","[{""trait_type"":""Rarity Level"",""value"":""Bronze""},{""trait_type"":""Race"",""value"":""Icyran""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Hair"",""value"":""Braided (Brown)""},{""trait_type"":""Eyes"",""value"":""Green""},{""trait_type"":""Head"",""value"":""none""},{""trait_type"":""Clothing"",""value"":""Mazan Sentry Uniform""},{""trait_type"":""Back"",""value"":""Scrollpack""},{""trait_type"":""Neck"",""value"":""Onyx Amulet of Dexterity""},{""trait_type"":""Hands"",""value"":""none""},{""trait_type"":""Waist"",""value"":""Heavy Leather Belt""},{""trait_type"":""Finger (L)"",""value"":""Steel Band""},{""trait_type"":""Finger (R)"",""value"":""none""},{""trait_type"":""Feet"",""value"":""Mithril Warboots""},{""trait_type"":""Main-hand Weapon"",""value"":""Flint Daggers""},{""trait_type"":""Off-hand Weapon"",""value"":""Flint Daggers""},{""trait_type"":""Trinket"",""value"":""Ibex Horn""},{""trait_type"":""Background"",""value"":""Teir Otho""}]","Guild Saga","Guild Saga Heroes","A humble member of the Heroes Guild and fated savior of the realm, this Hero is part of Guild Saga’s gen 0 NFT mint.","https://gldhero-production.s3.amazonaws.com/5371.png","Guild Hero #5371",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""share"":90},{""address"":""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu"",""share"":0}]","[{""uri"":""https://gldhero-production.s3.amazonaws.com/5371.png"",""type"":""image/png""}]",600,"GLDHERO"
"[""5ix9LBQBLQdRZ2wQkxGA2dN4brrkNs4dZ5P72TZB9eip"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU"",""3nvBhKcMqpg26nhtw76ZioZ21PbhtKQZwu3YsGUoHkki"",""C3JYUBkTKqyHnybzeBFzYwrsnwdj6ZRGfw97Wc3wjzNg""]","EPOCH #416","[0,10,50,20,20]","EPOCH","https://bafybeie24swo763gg7usm2pmreshf57lfvyxaaxhfelj4r7jx6s7giwcvy.ipfs.dweb.link/416.json","[1,0,0,0,0]",true,"9Rh2GMgRX4Lv1mqqPubpPUkkPq7L6vPQD2MAetR7H7ae",true,"CEMnY2UPQJUZ9MahFcbogQFUfFzoHVFgSZpJmZW5WpH6","https://explorer.solana.com/address/9Rh2GMgRX4Lv1mqqPubpPUkkPq7L6vPQD2MAetR7H7ae","[{""trait_type"":""seed"",""value"":1638289860008},{""trait_type"":""cluster_type"",""value"":2},{""trait_type"":""neighborhood_assignment"",""value"":3},{""trait_type"":""scheduled_rotation"",""value"":1},{""trait_type"":""turbine_depth_minimum"",""value"":4},{""trait_type"":""turbine_depth_maximum"",""value"":4},{""trait_type"":""node_styles"",""value"":11},{""trait_type"":""colors"",""value"":""palette486""}]","Playground on Solana","Epochs Collection","Epochs, generative art created by the renowned artist Eko33, are inspired by the concept of time and the Solana validator schedule.","https://bafybeiepp7rcwsgrttd3gcc2l7g4e5jaz6sus2gxoo4xqpos7irqg4rqle.ipfs.dweb.link/416.png","Epoch #762",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU"",""share"":50},{""address"":""3nvBhKcMqpg26nhtw76ZioZ21PbhtKQZwu3YsGUoHkki"",""share"":20},{""address"":""C3JYUBkTKqyHnybzeBFzYwrsnwdj6ZRGfw97Wc3wjzNg"",""share"":20}]","[{""uri"":""image.png"",""type"":""image/png""},{""uri"":""https://bafybeiepp7rcwsgrttd3gcc2l7g4e5jaz6sus2gxoo4xqpos7irqg4rqle.ipfs.dweb.link/416.png"",""type"":""image/png""}]",500,"EPOCH"
"[""CNcoLGiY5QiCYqCXo1uAogZuNCjBXKSRTg738PZxWM5p"",""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5""]","enviroPass | Tier 01  #2035","[0,80,10,10]","enviro","https://arweave.net/aHGj8sMfJpE-VqFyKmoHdXdGRwtoCW7B9RDBHMh-8UE","[1,0,0,0]",true,"ANX56FM51zAaWHPnuNMpuPhbi5SnnEtXAP7mAvPfdYof",true,"9hNfBUaKbXdaT246y8REaUzqgK1bNibV4gLMJGgBRi4g","https://explorer.solana.com/address/ANX56FM51zAaWHPnuNMpuPhbi5SnnEtXAP7mAvPfdYof","[{""trait_type"":""enviroPass"",""value"":""Tier 01""}]","enviro","enviroPass | Tier 01","Existing as an NFT, enviro is a customizable art gallery, that can display a wide range of digital media (including other NFTs), still images and streaming video in a variety of settings, ranging from intimate to professional. Built on the cutting edge Unreal Engine 5, enviro features an explorable high-resolution photorealistic 3-dimensional gallery space with adjustable lighting and customizable furniture along with a suite of photography tools.","https://www.arweave.net/rFvH8YuAw9rV5hEDxfGzRQjf2dqKTFGe2FnIplSqeKY?ext=png","enviroPass | Tier 01  #2035","enviro.art","image","[{""address"":""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""share"":80},{""address"":""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""share"":10},{""address"":""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5"",""share"":10}]","[{""type"":""image/png"",""uri"":""https://www.arweave.net/rFvH8YuAw9rV5hEDxfGzRQjf2dqKTFGe2FnIplSqeKY?ext=png""}]",1000,"enviro"
"[""CNcoLGiY5QiCYqCXo1uAogZuNCjBXKSRTg738PZxWM5p"",""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5""]","enviroPass | Tier 01  #4329","[0,80,10,10]","enviro","https://arweave.net/snM8zHvZSyj9hsMi0EfIWYP-Nkpv30y0lS6PkznWZT0","[1,0,0,0]",true,"E1AQz9B8sidSyKifiDSPgsMGSWe8KBoTxDMdNFetX4e2",true,"9hNfBUaKbXdaT246y8REaUzqgK1bNibV4gLMJGgBRi4g","https://explorer.solana.com/address/E1AQz9B8sidSyKifiDSPgsMGSWe8KBoTxDMdNFetX4e2","[{""trait_type"":""enviroPass"",""value"":""Tier 01""}]","enviro","enviroPass | Tier 01","Existing as an NFT, enviro is a customizable art gallery, that can display a wide range of digital media (including other NFTs), still images and streaming video in a variety of settings, ranging from intimate to professional. Built on the cutting edge Unreal Engine 5, enviro features an explorable high-resolution photorealistic 3-dimensional gallery space with adjustable lighting and customizable furniture along with a suite of photography tools.","https://www.arweave.net/dw29pjpa3pk-_5pbxP-DONtf2h5WN_1TxRL4k22n1rw?ext=png","enviroPass | Tier 01  #4329","enviro.art","image","[{""address"":""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""share"":80},{""address"":""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""share"":10},{""address"":""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5"",""share"":10}]","[{""type"":""image/png"",""uri"":""https://www.arweave.net/dw29pjpa3pk-_5pbxP-DONtf2h5WN_1TxRL4k22n1rw?ext=png""}]",1000,"enviro"
"[""H1tUmRMBszPDveLN6ZA6jnehcnMUBx9f9FwJw4hb8irb"",""7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo""]","","[0,100]","CHAD","https://testlaunchmynft.mypinata.cloud/ipfs/QmPUFiGinrWPKQofh1JF4cYe16PeqoNgkEGgKxfyXNFiuU/96.json","[1,0]",true,"2hrrZGU9dcMkqmEBQ6E3NnBYnr3qzGCai5wug2teS8wA",true,"7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo","https://explorer.solana.com/address/2hrrZGU9dcMkqmEBQ6E3NnBYnr3qzGCai5wug2teS8wA","[]","LaunchMyNFT","ChadgelinaDAO","A beautiful Chadgelina JPEG associated to your wallet address.","https://testlaunchmynft.mypinata.cloud/ipfs/QmaL4jsk6fXkH7SGigZYSg1xfvmMZcb7LEcZod3gUXnjMV/96.jpg","Chadgelina #96","","image","[{""address"":""7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo"",""share"":100}]","[{""uri"":""https://testlaunchmynft.mypinata.cloud/ipfs/QmaL4jsk6fXkH7SGigZYSg1xfvmMZcb7LEcZod3gUXnjMV/96.jpg"",""type"":""image/jpeg""}]",500,"CHAD"
"[""H1tUmRMBszPDveLN6ZA6jnehcnMUBx9f9FwJw4hb8irb"",""7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo""]","","[0,100]","CHAD","https://testlaunchmynft.mypinata.cloud/ipfs/QmPUFiGinrWPKQofh1JF4cYe16PeqoNgkEGgKxfyXNFiuU/102.json","[1,0]",true,"CvEj4JoNeh4P5NBCNoLL8ek8EJMUu2QSebKCjiM4S42C",true,"7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo","https://explorer.solana.com/address/CvEj4JoNeh4P5NBCNoLL8ek8EJMUu2QSebKCjiM4S42C","[]","LaunchMyNFT","ChadgelinaDAO","A beautiful Chadgelina JPEG associated to your wallet address.","https://testlaunchmynft.mypinata.cloud/ipfs/QmaL4jsk6fXkH7SGigZYSg1xfvmMZcb7LEcZod3gUXnjMV/102.jpg","Chadgelina #102","","image","[{""address"":""7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo"",""share"":100}]","[{""uri"":""https://testlaunchmynft.mypinata.cloud/ipfs/QmaL4jsk6fXkH7SGigZYSg1xfvmMZcb7LEcZod3gUXnjMV/102.jpg"",""type"":""image/jpeg""}]",500,"CHAD"
"[""47qTLBgqnQQvgPgmRVWPc2Lg1vCDzBe31CDN1DGCjfkk"",""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5""]","enviroPass | Tier 03  #2898","[0,80,10,10]","enviro","https://arweave.net/911eQDEKQTDJCZTjMibL8t793ayi9uYEkp6e9N7bGZw","[1,0,0,0]",true,"HHkG4GHrLCjWXDJedGst3TRFQpdgdUggGsc5GovhPKZJ",true,"ET3LWbEL6q4aUSjsX5xLyWktCwqKh6qsQE5j6TDZtZBY","https://explorer.solana.com/address/HHkG4GHrLCjWXDJedGst3TRFQpdgdUggGsc5GovhPKZJ","[{""trait_type"":""enviroPass"",""value"":""Tier 03""}]","enviro","enviroPass | Tier 03","Existing as an NFT, enviro is a customizable art gallery, that can display a wide range of digital media (including other NFTs), still images and streaming video in a variety of settings, ranging from intimate to professional. Built on the cutting edge Unreal Engine 5, enviro features an explorable high-resolution photorealistic 3-dimensional gallery space with adjustable lighting and customizable furniture along with a suite of photography tools.","https://www.arweave.net/Lu5ody0x53WUt8olntn3a4bhIfHtq8OHI95PsgZfmas?ext=png","enviroPass | Tier 03  #2898","enviro.art","image","[{""address"":""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""share"":80},{""address"":""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""share"":10},{""address"":""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5"",""share"":10}]","[{""type"":""image/png"",""uri"":""https://www.arweave.net/Lu5ody0x53WUt8olntn3a4bhIfHtq8OHI95PsgZfmas?ext=png""}]",1000,"enviro"
"[""BNaDSC3g8fgf8BebB8ovKefScNKjHotZsTeVJ33LL53h"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu""]","Guild Hero #9198","[0,10,90,0]","GLDHERO","https://bafybeibfdn4y4zigpkse4zk6xhbq7tu5s45qavphca2yash5lhx4r46wqe.ipfs.dweb.link/8692.json","[1,0,0,0]",true,"8S3DcRoLnmb8tQ9eXwjVYB5TBu9jwq1XLggrZc2j4ZUR",true,"3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu","https://explorer.solana.com/address/8S3DcRoLnmb8tQ9eXwjVYB5TBu9jwq1XLggrZc2j4ZUR","[{""trait_type"":""Rarity Level"",""value"":""Bronze""},{""trait_type"":""Race"",""value"":""Icyran""},{""trait_type"":""Gender"",""value"":""Male""},{""trait_type"":""Hair"",""value"":""Regal (Pink)""},{""trait_type"":""Eyes"",""value"":""Purple""},{""trait_type"":""Head"",""value"":""Sentry Helm""},{""trait_type"":""Clothing"",""value"":""Sailing Clothes""},{""trait_type"":""Back"",""value"":""none""},{""trait_type"":""Neck"",""value"":""Orc Lug""},{""trait_type"":""Hands"",""value"":""none""},{""trait_type"":""Waist"",""value"":""Leather Toolbelt""},{""trait_type"":""Finger (L)"",""value"":""Silver Band""},{""trait_type"":""Finger (R)"",""value"":""Gold Ring of Fortification""},{""trait_type"":""Feet"",""value"":""Fowler's Treads""},{""trait_type"":""Main-hand Weapon"",""value"":""Dual Sickles""},{""trait_type"":""Off-hand Weapon"",""value"":""Dual Sickles""},{""trait_type"":""Trinket"",""value"":""Seashell""},{""trait_type"":""Background"",""value"":""Battlement""}]","Guild Saga","Guild Saga Heroes","A humble member of the Heroes Guild and fated savior of the realm, this Hero is part of Guild Saga’s gen 0 NFT mint.","https://gldhero-production.s3.amazonaws.com/9198.png","Guild Hero #9198",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""share"":90},{""address"":""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu"",""share"":0}]","[{""uri"":""https://gldhero-production.s3.amazonaws.com/9198.png"",""type"":""image/png""}]",600,"GLDHERO"
"[""EHhFLgDG6NzZ6vxuKMEzwRnYMygsTkaGccKZcw6kGmFi"",""FWKGArzXnTTSVQSTSgaNE6VpC3Y9MU6n9eTooeQigUc6""]","CryptoGraf1559","[0,100]","CG","https://arweave.net/mBXWxL3peqacEsRAN4heENBwmwkWe2XfiSwEMJUOyi4","[1,1]",false,"2ZzjZGQAnh1pDZsCKGrM5xAnYF1v2Z6WbUxsXretVvr8",true,"CWB5xDA9sRtVx8cym1mELaYAc7VM3rwd4rwEnifbjqR1","https://explorer.solana.com/address/2ZzjZGQAnh1pDZsCKGrM5xAnYF1v2Z6WbUxsXretVvr8","[{""trait_type"":""Series"",""value"":""Genesis""},{""trait_type"":""Background"",""value"":""Purple""},{""trait_type"":""Base"",""value"":""That Guy""},{""trait_type"":""Body"",""value"":""Paint Brush""},{""trait_type"":""Head"",""value"":""Happy""},{""trait_type"":""Top Tag"",""value"":""Abstract Stars""},{""trait_type"":""Right Tag"",""value"":""Metro map""},{""trait_type"":""Left Tag"",""value"":""None""}]",,,"Street art, graffiti, the original permissionless interaction. 5,555 artists living on the blockchain and the key to accessing CryptoGraf's interactive art. We are all going to make it - pixel by pixel.","https://arweave.net/un972hkXanIa79K6MSYaHXdkN2w7HokDtKwX76g_qVI","CryptoGraf1559",,"image","[{""address"":""FWKGArzXnTTSVQSTSgaNE6VpC3Y9MU6n9eTooeQigUc6"",""share"":100}]","[{""type"":""image/png"",""uri"":""https://arweave.net/un972hkXanIa79K6MSYaHXdkN2w7HokDtKwX76g_qVI""}]",500,"CG"
"[""Hvq6K3BvaBZFQyYYoc3gxwh4ahFWvbLVuTp6UWgfXfMT"",""2DKEWhzzkpcMQaRdGU8ccptsLhVP94Z6XXkSuvQV5QcC""]","Pixel Racers #2490","[0,100]","PXR","https://arweave.net/3ky6O7g_3ttJqdgQwVJSLrwlVMNGzI1BDvNEDzonvrc","[1,0]",true,"5io5hiaFWyVLrdwQsw3c626NkYVs6hddVxAoN7MnFp5n",true,"2DKEWhzzkpcMQaRdGU8ccptsLhVP94Z6XXkSuvQV5QcC","https://explorer.solana.com/address/5io5hiaFWyVLrdwQsw3c626NkYVs6hddVxAoN7MnFp5n","[{""trait_type"":""Background"",""value"":""Evergreen Stars""},{""trait_type"":""Body Type"",""value"":""SUV""},{""trait_type"":""Body Color"",""value"":""Blue""},{""trait_type"":""Body Stripe"",""value"":""None""},{""trait_type"":""Window Color"",""value"":""White""},{""trait_type"":""Wheel Type"",""value"":""Eight Spoke""},{""trait_type"":""Wheel Color"",""value"":""Black""},{""trait_type"":""Trail"",""value"":""Gray""}]","Pixel Racers","Pixel Racers Gen1","Pixel Racers is an NFT collection and gaming ecosystem on the Solana blockchain.","https://www.arweave.net/eHOytOH9MTjgoqqbGISfv7iM_5Or7NU0GfBe7qQwKzE","Pixel Racers #2490","https://pixelracers.io","image","[{""address"":""2DKEWhzzkpcMQaRdGU8ccptsLhVP94Z6XXkSuvQV5QcC"",""share"":100}]","[{""uri"":""https://pxr-cars-gen1.s3.us-east-2.amazonaws.com/60a945cb-3970-4871-9d1d-5edfbfc7056a.png"",""type"":""image/png"",""cdn"":true}]",0,"PXR"
"[""BNaDSC3g8fgf8BebB8ovKefScNKjHotZsTeVJ33LL53h"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu""]","Guild Hero #1555","[0,10,90,0]","GLDHERO","https://bafybeibfdn4y4zigpkse4zk6xhbq7tu5s45qavphca2yash5lhx4r46wqe.ipfs.dweb.link/4056.json","[1,0,0,0]",true,"BhcbdXct8u1aNzA5kJ7noN6txzuLUKHLPoKpqy7GAAun",true,"3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu","https://explorer.solana.com/address/BhcbdXct8u1aNzA5kJ7noN6txzuLUKHLPoKpqy7GAAun","[{""trait_type"":""Rarity Level"",""value"":""Bronze""},{""trait_type"":""Race"",""value"":""Pale""},{""trait_type"":""Gender"",""value"":""Male""},{""trait_type"":""Hair"",""value"":""Romantic (Black)""},{""trait_type"":""Eyes"",""value"":""Purple""},{""trait_type"":""Head"",""value"":""Pilgrim Cap""},{""trait_type"":""Clothing"",""value"":""Peasant Garb""},{""trait_type"":""Back"",""value"":""none""},{""trait_type"":""Neck"",""value"":""none""},{""trait_type"":""Hands"",""value"":""Studded Grips""},{""trait_type"":""Waist"",""value"":""Crimson Sash""},{""trait_type"":""Finger (L)"",""value"":""none""},{""trait_type"":""Finger (R)"",""value"":""none""},{""trait_type"":""Feet"",""value"":""Leather Treads""},{""trait_type"":""Main-hand Weapon"",""value"":""Silver Warstaff""},{""trait_type"":""Off-hand Weapon"",""value"":""Ashwood Light Shield""},{""trait_type"":""Trinket"",""value"":""Severed Orc Hand""},{""trait_type"":""Background"",""value"":""Outpost""}]","Guild Saga","Guild Saga Heroes","A humble member of the Heroes Guild and fated savior of the realm, this Hero is part of Guild Saga’s gen 0 NFT mint.","https://gldhero-production.s3.amazonaws.com/1555.png","Guild Hero #1555",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""share"":90},{""address"":""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu"",""share"":0}]","[{""uri"":""https://gldhero-production.s3.amazonaws.com/1555.png"",""type"":""image/png""}]",600,"GLDHERO"
